price,location
850,sandiego
850,sandiego
1100,sandiego
1100,sandiego
399,sandiego
399,sandiego
89,sandiego
3000,dallas
23000,dallas
23000,dallas
19995,dallas
19995,dallas
14995,dallas
14995,dallas
26990,dallas
26990,dallas
32995,dallas
225,phoenix
40,phoenix
40,phoenix
275,phoenix
275,phoenix
34995,phoenix
34995,phoenix
100,phoenix
100,phoenix
18995,phoenix
18995,phoenix
10900,phoenix
10900,phoenix
85000,houston
2000,houston
2000,houston
300,houston
300,houston
300,houston
300,houston
300,houston
300,houston
4000,houston
4000,houston
6600,houston
6600,houston
12995,houston
12995,houston
29711,houston
29711,houston
19995,houston
19995,houston
21600,houston
100,losangeles
20,losangeles
20,losangeles
129,losangeles
129,losangeles
25,losangeles
25,losangeles
25,losangeles
25,losangeles
42900,losangeles
42900,losangeles
10000,chicago
10000,chicago
49900,chicago
49900,chicago
89000,chicago
89000,chicago
1500,chicago
1500,chicago
12450,chicago
12450,chicago
12450,chicago
12450,chicago
12450,chicago
12450,chicago
12450,chicago
12450,chicago
12500,chicago
12500,chicago
10500,chicago
17999,philadelphia
17999,philadelphia
1999,philadelphia
1999,philadelphia
999,philadelphia
999,philadelphia
3999,philadelphia
3999,philadelphia
6499,philadelphia
89,sandiego
1,sandiego
1,sandiego
100,sandiego
100,sandiego
1,sandiego
1,sandiego
1999,sandiego
1999,sandiego
50,sandiego
50,sandiego
40,sandiego
40,sandiego
99,sandiego
99,sandiego
8800,sandiego
8800,sandiego
899,sandiego
899,sandiego
500,sandiego
30400,sfbay
39999,newyork
32995,dallas
19995,dallas
19995,dallas
20995,dallas
20995,dallas
32895,dallas
32895,dallas
23995,dallas
23995,dallas
35995,dallas
35995,dallas
33995,dallas
33995,dallas
38995,dallas
38995,dallas
45,phoenix
45,phoenix
26400,phoenix
26400,phoenix
42900,phoenix
42900,phoenix
42900,phoenix
42900,phoenix
26400,phoenix
26400,phoenix
55900,phoenix
55900,phoenix
42900,phoenix
21600,houston
24600,houston
24600,houston
25300,houston
25300,houston
60000,houston
60000,houston
12995,houston
12995,houston
24300,houston
24300,houston
800,houston
800,houston
6600,houston
6600,houston
79995,houston
79995,houston
21000,losangeles
21000,losangeles
9000,losangeles
9000,losangeles
395,losangeles
395,losangeles
275,losangeles
275,losangeles
10500,chicago
600,chicago
600,chicago
8500,chicago
8500,chicago
8500,chicago
8500,chicago
10,chicago
10,chicago
1,chicago
1,chicago
119,chicago
119,chicago
1,chicago
1,chicago
8900,chicago
8900,chicago
119,chicago
119,chicago
6499,philadelphia
5499,philadelphia
5499,philadelphia
19999,philadelphia
19999,philadelphia
20,philadelphia
20,philadelphia
12500,philadelphia
12500,philadelphia
3500,philadelphia
3500,philadelphia
9999,philadelphia
9999,philadelphia
10999,philadelphia
10999,philadelphia
29777,philadelphia
29777,philadelphia
5650,philadelphia
500,sandiego
99,sandiego
99,sandiego
110,sandiego
110,sandiego
18000,sandiego
18000,sandiego
12500,sandiego
12500,sandiego
350,sandiego
350,sandiego
600,sandiego
600,sandiego
395,sandiego
395,sandiego
13900,sandiego
13900,sandiego
5150,sandiego
30400,sfbay
42900,sfbay
42900,sfbay
26400,sfbay
26400,sfbay
79990,sfbay
39999,newyork
550,newyork
550,newyork
3400,newyork
3400,newyork
5750,newyork
5750,newyork
99000,newyork
99000,newyork
3200,newyork
25995,dallas
25995,dallas
39995,dallas
39995,dallas
38995,dallas
38995,dallas
59995,dallas
59995,dallas
22995,dallas
22995,dallas
29995,dallas
29995,dallas
22995,dallas
22995,dallas
42900,phoenix
500,phoenix
500,phoenix
42900,phoenix
42900,phoenix
59910,phoenix
59910,phoenix
26400,phoenix
26400,phoenix
42900,phoenix
42900,phoenix
25262,phoenix
25262,phoenix
200,phoenix
200,phoenix
85000,houston
85000,houston
4000,houston
4000,houston
3000,houston
3000,houston
189,houston
189,houston
7000,losangeles
7000,losangeles
80,losangeles
80,losangeles
80,losangeles
80,losangeles
80,losangeles
80,losangeles
1,chicago
1,chicago
36500,chicago
36500,chicago
200,chicago
200,chicago
18000,chicago
18000,chicago
100,chicago
100,chicago
70,chicago
70,chicago
14000,chicago
14000,chicago
75,chicago
75,chicago
50,chicago
50,chicago
330000,chicago
330000,chicago
5650,philadelphia
5895,philadelphia
5895,philadelphia
260,philadelphia
260,philadelphia
8000,philadelphia
8000,philadelphia
6900,philadelphia
6900,philadelphia
6900,philadelphia
6900,philadelphia
19,philadelphia
19,philadelphia
99,philadelphia
5150,sandiego
35800,sandiego
35800,sandiego
150,sandiego
150,sandiego
150,sandiego
150,sandiego
3000,sandiego
3000,sandiego
35800,sandiego
35800,sandiego
23000,sandiego
23000,sandiego
2500,sandiego
2500,sandiego
250,sandiego
250,sandiego
79990,sfbay
84990,sfbay
84990,sfbay
42900,sfbay
42900,sfbay
80,sfbay
80,sfbay
41000,sfbay
41000,sfbay
42900,sfbay
42900,sfbay
5000,sfbay
250,sanantonio
3200,newyork
3200,newyork
3200,newyork
135,newyork
135,newyork
10,newyork
10,newyork
1500,newyork
1500,newyork
10,newyork
48995,dallas
48995,dallas
28995,dallas
28995,dallas
38995,dallas
38995,dallas
53995,dallas
53995,dallas
63995,dallas
63995,dallas
48995,dallas
48995,dallas
14995,dallas
14995,dallas
15995,dallas
15995,dallas
19995,dallas
19995,dallas
14995,dallas
14995,dallas
31500,phoenix
31500,phoenix
130,phoenix
130,phoenix
130,phoenix
130,phoenix
130,phoenix
130,phoenix
175,phoenix
175,phoenix
130,phoenix
130,phoenix
1,losangeles
1,losangeles
18999,losangeles
18999,losangeles
61999,losangeles
61999,losangeles
795,losangeles
795,losangeles
60,losangeles
60,losangeles
199,losangeles
199,losangeles
1650000,losangeles
1650000,losangeles
70,losangeles
70,losangeles
70,losangeles
70,losangeles
24000,losangeles
24000,losangeles
5,chicago
5,chicago
111,chicago
111,chicago
80,chicago
80,chicago
99,philadelphia
425,philadelphia
425,philadelphia
425,philadelphia
425,philadelphia
450,philadelphia
450,philadelphia
350,philadelphia
350,philadelphia
295,philadelphia
295,philadelphia
225,philadelphia
225,philadelphia
150,philadelphia
150,philadelphia
275,philadelphia
250,sandiego
250,sandiego
125,sandiego
125,sandiego
5000,sfbay
41000,sfbay
41000,sfbay
26900,sfbay
26900,sfbay
42900,sfbay
42900,sfbay
51999,sfbay
51999,sfbay
51999,sfbay
51999,sfbay
31500,sfbay
250,sanantonio
600,sanantonio
600,sanantonio
1995,sanantonio
1995,sanantonio
2500,sanantonio
2500,sanantonio
28740,sanantonio
28740,sanantonio
27655,sanantonio
27655,sanantonio
87348,sanantonio
87348,sanantonio
17897,sanantonio
17897,sanantonio
26735,sanantonio
26735,sanantonio
3250000,sanantonio
3250000,sanantonio
10,newyork
1,newyork
1,newyork
14995,newyork
14995,newyork
22995,newyork
22995,newyork
22995,newyork
22995,newyork
46995,dallas
46995,dallas
46995,dallas
46995,dallas
179000,dallas
179000,dallas
200,phoenix
200,phoenix
175,phoenix
175,phoenix
130,phoenix
15000,losangeles
15000,losangeles
250,losangeles
250,losangeles
30,losangeles
30,losangeles
24950,losangeles
24950,losangeles
60,chicago
60,chicago
1,chicago
1,chicago
1,chicago
1,chicago
2700,chicago
275,philadelphia
3095,philadelphia
3095,philadelphia
4500,philadelphia
4500,philadelphia
13999,philadelphia
13999,philadelphia
22500,philadelphia
22500,philadelphia
45,philadelphia
45,philadelphia
325,philadelphia
325,philadelphia
225,philadelphia
31500,sfbay
38900,sfbay
38900,sfbay
26400,sfbay
26400,sfbay
18999,sfbay
18999,sfbay
60,sfbay
60,sfbay
60,sfbay
60,sfbay
26400,sfbay
24983,sanantonio
24983,sanantonio
3500,sanantonio
3500,sanantonio
89824,sanantonio
89824,sanantonio
25643,sanantonio
25643,sanantonio
25987,sanantonio
25987,sanantonio
36653,sanantonio
36653,sanantonio
87348,sanantonio
87348,sanantonio
1200,sanantonio
1200,sanantonio
1200,sanantonio
1200,sanantonio
130,phoenix
195,phoenix
195,phoenix
175,phoenix
175,phoenix
200,phoenix
200,phoenix
130,phoenix
130,phoenix
26400,phoenix
26400,phoenix
19900,phoenix
19900,phoenix
30400,phoenix
30400,phoenix
50,phoenix
50,phoenix
55900,phoenix
55900,phoenix
4000,losangeles
4000,losangeles
100,losangeles
100,losangeles
15000,losangeles
15000,losangeles
1200,losangeles
1200,losangeles
3289,losangeles
3289,losangeles
33000,losangeles
33000,losangeles
30,losangeles
30,losangeles
110,losangeles
110,losangeles
2700,chicago
2700,chicago
2700,chicago
2700,chicago
2700,chicago
8995,chicago
8995,chicago
8500,chicago
8500,chicago
18000,chicago
18000,chicago
500,chicago
225,philadelphia
130,philadelphia
130,philadelphia
495,philadelphia
495,philadelphia
375,philadelphia
375,philadelphia
425,philadelphia
425,philadelphia
250,philadelphia
250,philadelphia
295,philadelphia
295,philadelphia
26400,sfbay
30400,sfbay
30400,sfbay
31500,sfbay
31500,sfbay
26400,sfbay
26400,sfbay
175,sfbay
175,sfbay
25,sfbay
1,sanantonio
1,sanantonio
6000,sanantonio
6000,sanantonio
35,sanantonio
35,sanantonio
190,sanantonio
190,sanantonio
2500,sanantonio
2500,sanantonio
15000,sanantonio
15000,sanantonio
19200,sanantonio
19200,sanantonio
2800,sanantonio
2800,sanantonio
13000,sanantonio
13000,sanantonio
16900,sanantonio
16900,sanantonio
42900,phoenix
42900,phoenix
29900,phoenix
29900,phoenix
63000,phoenix
63000,phoenix
31500,phoenix
31500,phoenix
200,phoenix
200,phoenix
4500,phoenix
4500,phoenix
30400,phoenix
30400,phoenix
500,chicago
20,chicago
20,chicago
6900,chicago
6900,chicago
175,chicago
175,chicago
9000,chicago
9000,chicago
73,chicago
73,chicago
5,chicago
5,chicago
74900,chicago
74900,chicago
159,chicago
159,chicago
395,philadelphia
395,philadelphia
185,philadelphia
185,philadelphia
425,philadelphia
425,philadelphia
225,philadelphia
225,philadelphia
25,sfbay
31500,sfbay
31500,sfbay
26400,sfbay
26400,sfbay
23779,sfbay
23779,sfbay
10500,sfbay
10500,sfbay
9500,sfbay
9500,sfbay
9500,sfbay
9500,sfbay
31500,sfbay
31500,sfbay
250,sfbay
250,sfbay
26849,sfbay
26849,sfbay
26400,sfbay
24000,sanantonio
24000,sanantonio
6000,sanantonio
6000,sanantonio
1300,sanantonio
1300,sanantonio
2530,sanantonio
2530,sanantonio
500,sanantonio
55900,phoenix
55900,phoenix
30400,phoenix
30400,phoenix
25262,phoenix
25262,phoenix
37400,phoenix
37400,phoenix
200,phoenix
200,phoenix
42900,phoenix
42900,phoenix
239,phoenix
239,phoenix
13000,phoenix
13000,phoenix
25,phoenix
25,phoenix
25,phoenix
1,chicago
1,chicago
1,chicago
1,chicago
13500,chicago
13500,chicago
75,chicago
75,chicago
6500,chicago
6500,chicago
375,philadelphia
375,philadelphia
550,philadelphia
550,philadelphia
350,philadelphia
350,philadelphia
260,philadelphia
260,philadelphia
295,philadelphia
295,philadelphia
395,philadelphia
395,philadelphia
26400,sfbay
89997,sfbay
89997,sfbay
26400,sfbay
26400,sfbay
999,sfbay
999,sfbay
230,sfbay
230,sfbay
42900,sfbay
42900,sfbay
26727,sfbay
26727,sfbay
500,sanantonio
500,sanantonio
500,sanantonio
40,sanantonio
40,sanantonio
695,sanantonio
695,sanantonio
900,sanantonio
900,sanantonio
6500,sanantonio
25,phoenix
13995,phoenix
13995,phoenix
33900,phoenix
33900,phoenix
13000,phoenix
13000,phoenix
76900,phoenix
76900,phoenix
60,phoenix
60,phoenix
50,phoenix
50,phoenix
150,phoenix
150,phoenix
45,phoenix
45,phoenix
10,phoenix
10,phoenix
1,phoenix
7500,chicago
7500,chicago
7500,chicago
7500,chicago
9000,chicago
9000,chicago
11999,chicago
11999,chicago
650,philadelphia
650,philadelphia
115,philadelphia
115,philadelphia
190,philadelphia
190,philadelphia
175,philadelphia
175,philadelphia
95,philadelphia
95,philadelphia
450,philadelphia
450,philadelphia
275,philadelphia
275,philadelphia
30400,sfbay
30400,sfbay
80,sfbay
80,sfbay
300,sfbay
300,sfbay
1,sfbay
1,sfbay
42900,sfbay
42900,sfbay
119,sfbay
119,sfbay
920,sfbay
920,sfbay
90,sfbay
90,sfbay
120,sfbay
120,sfbay
16000,sfbay
6500,sanantonio
7900,sanantonio
7900,sanantonio
60,sanantonio
60,sanantonio
325,sanantonio
325,sanantonio
425,sanantonio
425,sanantonio
2500,sanantonio
2500,sanantonio
122000,sanantonio
1,phoenix
135,phoenix
135,phoenix
33000,phoenix
33000,phoenix
29500,phoenix
29500,phoenix
48500,phoenix
48500,phoenix
20,phoenix
20,phoenix
63500,phoenix
63500,phoenix
159,phoenix
159,phoenix
8000,chicago
8000,chicago
200,chicago
200,chicago
10000,chicago
10000,chicago
1,chicago
1,chicago
16000,sfbay
120,sfbay
120,sfbay
17985,sfbay
17985,sfbay
12950,sfbay
12950,sfbay
30,sfbay
30,sfbay
26400,sfbay
26400,sfbay
625,sfbay
625,sfbay
42900,sfbay
42900,sfbay
150,sfbay
150,sfbay
50,sfbay
50,sfbay
122000,sanantonio
8700,sanantonio
8700,sanantonio
10000,sanantonio
10000,sanantonio
10000,sanantonio
10000,sanantonio
10000,sanantonio
10000,sanantonio
400,sanantonio
400,sanantonio
400,sanantonio
32500,phoenix
32500,phoenix
32500,phoenix
32500,phoenix
25,phoenix
25,phoenix
150,phoenix
150,phoenix
250,phoenix
250,phoenix
100,phoenix
100,phoenix
27900,phoenix
27900,phoenix
50,phoenix
50,phoenix
6,phoenix
6,phoenix
55900,phoenix
200,chicago
200,chicago
180,sfbay
180,sfbay
49500,sfbay
49500,sfbay
1,sfbay
1,sfbay
1,sfbay
1,sfbay
1,sfbay
1,sfbay
2000,sfbay
2000,sfbay
88888,sfbay
88888,sfbay
250,sfbay
250,sfbay
90,sfbay
400,sanantonio
5000,sanantonio
5000,sanantonio
5000,sanantonio
5000,sanantonio
5000,sanantonio
5000,sanantonio
160,sanantonio
160,sanantonio
13500,sanantonio
13500,sanantonio
55900,phoenix
90,sfbay
90,sfbay
90,sfbay
189,sfbay
189,sfbay
24000,sfbay
24000,sfbay
7500,sfbay
7500,sfbay
10,sfbay
10,sfbay
4500,sfbay
4500,sfbay
119,sfbay
119,sfbay
1,houston
1,houston
150,houston
150,houston
1,houston
1,houston
24500,houston
24500,houston
5900,houston
5900,houston
49994,houston
49994,houston
31895,houston
31895,houston
18928,houston
18928,houston
23011,houston
23011,houston
44995,houston
44995,houston
19870,houston
19870,houston
73420,houston
73420,houston
29995,houston
29995,houston
48651,houston
48651,houston
10000,houston
10000,houston
1,houston
1,houston
24500,houston
24500,houston
37705,houston
37705,houston
28134,houston
28134,houston
11995,houston
11995,houston
6600,houston
6600,houston
100,houston
100,houston
59900,houston
59900,houston
2195,houston
2195,houston
1,houston
1,houston
23900,houston
23900,houston
4000,houston
4000,houston
4000,houston
4000,houston
4000,houston
4000,houston
5500,houston
5500,houston
24800,houston
24800,houston
21600,houston
21600,houston
85000,houston
85000,houston
23763,houston
23763,houston
6600,houston
6600,houston
27400,houston
27400,houston
6600,houston
6600,houston
26600,houston
26600,houston
23300,houston
23300,houston
23300,houston
23300,houston
23900,houston
23900,houston
26500,houston
26500,houston
23995,houston
23995,houston
18000,houston
18000,houston
50,houston
50,houston
50,houston
50,houston
1,houston
1,houston
6600,houston
6600,houston
6750,houston
6750,houston
38281,houston
38281,houston
23791,houston
23791,houston
28334,houston
28334,houston
19596,houston
19596,houston
24116,houston
24116,houston
20365,houston
20365,houston
10,houston
10,houston
27515,houston
27515,houston
79990,houston
79990,houston
125,houston
125,houston
18400,houston
18400,houston
13999,houston
13999,houston
38116,houston
38116,houston
26689,houston
26689,houston
25,sandiego
25,sandiego
3900,sandiego
3900,sandiego
125,sandiego
125,sandiego
175,sandiego
175,sandiego
1250,sandiego
1250,sandiego
89995,sandiego
89995,sandiego
12000,sandiego
12000,sandiego
179000,dallas
19500,sfbay
1,newyork
11500,sandiego
11500,sandiego
60,sandiego
60,sandiego
45,sandiego
179000,dallas
19995,dallas
19995,dallas
25,dallas
25,dallas
30,dallas
30,dallas
4550,dallas
4550,dallas
20,dallas
20,dallas
600,dallas
600,dallas
600,dallas
600,dallas
3000,dallas
3000,dallas
99,dallas
99,dallas
20000,dallas
19500,sfbay
325,sfbay
325,sfbay
12000,sfbay
12000,sfbay
8500,sfbay
8500,sfbay
85,sfbay
85,sfbay
100,sfbay
100,sfbay
3500,sfbay
3500,sfbay
10,sfbay
1,newyork
3,newyork
3,newyork
1,newyork
1,newyork
1,newyork
1,newyork
3000,newyork
3000,newyork
2502,newyork
2502,newyork
36900,newyork
36900,newyork
100,newyork
100,newyork
100,newyork
100,newyork
2500,newyork
2500,newyork
15400,newyork
45,sandiego
20,sandiego
20,sandiego
600,sandiego
600,sandiego
895,sandiego
895,sandiego
20000,dallas
2389,dallas
2389,dallas
23000,dallas
23000,dallas
1,dallas
1,dallas
1,dallas
1,dallas
45,dallas
45,dallas
1200,dallas
1200,dallas
1200,dallas
1200,dallas
230000,dallas
24999,losangeles
250,philadelphia
10,sfbay
1,sfbay
1,sfbay
1000,sfbay
1000,sfbay
42900,sfbay
42900,sfbay
55900,sfbay
55900,sfbay
16500,sfbay
16500,sfbay
26400,sfbay
26400,sfbay
42900,sfbay
42900,sfbay
